imdb_id;movie_title;genre
tt0160009;The Art of War ;Adventure
tt0160009;The Art of War ;Crime
tt0294870;Rent ;Drama
tt0294870;Rent ;Musical
tt0294870;Rent ;Romance
tt0163983;Bless the Child ;Crime
tt0163983;Bless the Child ;Drama
tt0163983;Bless the Child ;Horror
tt0129280;The Out-of-Towners ;Comedy
tt0116654;The Island of Dr. Moreau ;Horror
tt0116654;The Island of Dr. Moreau ;Sci-Fi
tt0116654;The Island of Dr. Moreau ;Thriller
tt0246544;The Musketeer ;Action
tt0246544;The Musketeer ;Adventure
tt0246544;The Musketeer ;Romance
tt0467200;The Other Boleyn Girl ;Biography
tt0467200;The Other Boleyn Girl ;Drama
tt0467200;The Other Boleyn Girl ;History
tt0230838;Sweet November ;Drama
tt0230838;Sweet November ;Romance
tt0444682;The Reaping ;Horror
tt0444682;The Reaping ;Thriller
tt0070379;Mean Streets ;Crime
tt0070379;Mean Streets ;Drama
tt0070379;Mean Streets ;Romance
tt0110971;Renaissance Man ;Comedy
tt0110971;Renaissance Man ;Drama
tt1657507;Colombiana ;Action
tt1657507;Colombiana ;Crime
tt1657507;Colombiana ;Drama
tt0120800;The Magic Sword: Quest for Camelot ;Adventure
tt0120800;The Magic Sword: Quest for Camelot ;Animation
tt0120800;The Magic Sword: Quest for Camelot ;Comedy
tt0269095;City by the Sea ;Crime
tt0269095;City by the Sea ;Drama
tt0269095;City by the Sea ;Mystery
tt0132512;At First Sight ;Drama
tt0132512;At First Sight ;Romance
tt0329691;Torque ;Action
tt0329691;Torque ;Comedy
tt0329691;Torque ;Crime
tt0115907;City Hall ;Drama
tt0115907;City Hall ;Thriller
tt0114436;Showgirls ;Drama
tt0422720;Marie Antoinette ;Biography
tt0422720;Marie Antoinette ;Drama
tt0422720;Marie Antoinette ;History
tt0113552;Kiss of Death ;Action
tt0113552;Kiss of Death ;Crime
tt0113552;Kiss of Death ;Thriller
tt0208988;Get Carter ;Action
tt0208988;Get Carter ;Crime
tt0208988;Get Carter ;Drama
tt1649419;The Impossible ;Drama
tt1649419;The Impossible ;Thriller
tt0093278;Ishtar ;Action
tt0093278;Ishtar ;Adventure
tt0093278;Ishtar ;Comedy
tt0432283;Fantastic Mr. Fox ;Adventure
tt0432283;Fantastic Mr. Fox ;Animation
tt0432283;Fantastic Mr. Fox ;Comedy
tt0282687;Life or Something Like It ;Comedy
tt0282687;Life or Something Like It ;Romance
tt0104850;Memoirs of an Invisible Man ;Comedy
tt0104850;Memoirs of an Invisible Man ;Romance
tt0104850;Memoirs of an Invisible Man ;Sci-Fi
tt0211915;Amélie ;Comedy
tt0211915;Amélie ;Romance
tt0363282;New York Minute ;Comedy
tt0363282;New York Minute ;Crime
tt0363282;New York Minute ;Family
tt0375173;Alfie ;Comedy
tt0375173;Alfie ;Drama
tt0375173;Alfie ;Romance
tt1430615;Big Miracle ;Biography
tt1430615;Big Miracle ;Drama
tt1430615;Big Miracle ;Romance
tt0120646;The Deep End of the Ocean ;Drama
tt0295254;Feardotcom ;Crime
tt0295254;Feardotcom ;Horror
tt0295254;Feardotcom ;Thriller
tt0450405;Cirque du Freak: The Vampire's Assistant ;Action
tt0450405;Cirque du Freak: The Vampire's Assistant ;Adventure
tt0450405;Cirque du Freak: The Vampire's Assistant ;Fantasy
tt0266489;Duplex ;Comedy
tt1111948;Soul Men ;Comedy
tt1111948;Soul Men ;Drama
tt1111948;Soul Men ;Music
tt0081400;Raise the Titanic ;Action
tt0081400;Raise the Titanic ;Adventure
tt0081400;Raise the Titanic ;Drama
tt0176269;Universal Soldier: The Return ;Action
tt0176269;Universal Soldier: The Return ;Sci-Fi
tt1188729;Pandorum ;Action
tt1188729;Pandorum ;Horror
tt1188729;Pandorum ;Mystery
tt0160399;Impostor ;Drama
tt0160399;Impostor ;Mystery
tt0160399;Impostor ;Sci-Fi
tt0283160;Extreme Ops ;Action
tt0283160;Extreme Ops ;Adventure
tt0283160;Extreme Ops ;Thriller
tt0189192;Just Visiting ;Comedy
tt0189192;Just Visiting ;Fantasy
tt0189192;Just Visiting ;Sci-Fi
tt0448134;Sunshine ;Adventure
tt0448134;Sunshine ;Sci-Fi
tt0448134;Sunshine ;Thriller
tt0763831;A Thousand Words ;Comedy
tt0763831;A Thousand Words ;Drama
tt0361500;Delgo ;Adventure
tt0361500;Delgo ;Animation
tt0361500;Delgo ;Comedy
tt2515034;The Gunman ;Action
tt2515034;The Gunman ;Crime
tt2515034;The Gunman ;Drama
tt0457495;Alex Rider: Operation Stormbreaker ;Action
tt0457495;Alex Rider: Operation Stormbreaker ;Adventure
tt0457495;Alex Rider: Operation Stormbreaker ;Family
tt0486822;Disturbia ;Drama
tt0486822;Disturbia ;Mystery
tt0486822;Disturbia ;Thriller
tt0113243;Hackers ;Comedy
tt0113243;Hackers ;Crime
tt0113243;Hackers ;Drama
tt0455782;The Hunting Party ;Adventure
tt0455782;The Hunting Party ;Comedy
tt0455782;The Hunting Party ;Drama
tt0110074;The Hudsucker Proxy ;Comedy
tt0110074;The Hudsucker Proxy ;Fantasy
tt0913968;The Warlords ;Action
tt0913968;The Warlords ;Drama
tt0913968;The Warlords ;History
tt0374089;Nomad: The Warrior ;Drama
tt0374089;Nomad: The Warrior ;History
tt0374089;Nomad: The Warrior ;War
tt1706620;Snowpiercer ;Action
tt1706620;Snowpiercer ;Drama
tt1706620;Snowpiercer ;Sci-Fi
tt0961097;A Monster in Paris ;Adventure
tt0961097;A Monster in Paris ;Animation
tt0961097;A Monster in Paris ;Comedy
tt0357054;The Last Shot ;Comedy
tt0109506;The Crow ;Action
tt0109506;The Crow ;Drama
tt0109506;The Crow ;Fantasy
tt2631186;Baahubali: The Beginning ;Action
tt2631186;Baahubali: The Beginning ;Adventure
tt2631186;Baahubali: The Beginning ;Drama
tt0452694;The Time Traveler's Wife ;Drama
tt0452694;The Time Traveler's Wife ;Fantasy
tt0452694;The Time Traveler's Wife ;Romance
tt0490084;Because I Said So ;Comedy
tt0490084;Because I Said So ;Romance
tt1142977;Frankenweenie ;Animation
tt1142977;Frankenweenie ;Comedy
tt1142977;Frankenweenie ;Family
tt0379786;Serenity ;Action
tt0379786;Serenity ;Adventure
tt0379786;Serenity ;Sci-Fi
tt0312329;Against the Ropes ;Biography
tt0312329;Against the Ropes ;Drama
tt0312329;Against the Ropes ;Romance
tt0086393;Superman III ;Action
tt0086393;Superman III ;Comedy
tt0086393;Superman III ;Sci-Fi
tt1661382;Grudge Match ;Comedy
tt1661382;Grudge Match ;Sport
tt0425637;Red Cliff ;Action
tt0425637;Red Cliff ;Adventure
tt0425637;Red Cliff ;Drama
tt0256415;Sweet Home Alabama ;Comedy
tt0256415;Sweet Home Alabama ;Romance
tt1142988;The Ugly Truth ;Comedy
tt1142988;The Ugly Truth ;Romance
tt0117608;Sgt. Bilko ;Comedy
tt0287717;Spy Kids 2: Island of Lost Dreams ;Action
tt0287717;Spy Kids 2: Island of Lost Dreams ;Adventure
tt0287717;Spy Kids 2: Island of Lost Dreams ;Comedy
tt0111280;Star Trek: Generations ;Action
tt0111280;Star Trek: Generations ;Adventure
tt0111280;Star Trek: Generations ;Mystery
tt1462900;The Grandmaster ;Action
tt1462900;The Grandmaster ;Biography
tt1462900;The Grandmaster ;Drama
tt1067583;Water for Elephants ;Drama
tt1067583;Water for Elephants ;Romance
tt2911342;Dragon Nest: Warriors' Dawn ;Adventure
tt2911342;Dragon Nest: Warriors' Dawn ;Animation
tt2911342;Dragon Nest: Warriors' Dawn ;Family
tt0174856;The Hurricane ;Biography
tt0174856;The Hurricane ;Drama
tt0174856;The Hurricane ;Sport
tt0278435;Enough ;Crime
tt0278435;Enough ;Drama
tt0278435;Enough ;Thriller
tt0125022;Heartbreakers ;Comedy
tt0125022;Heartbreakers ;Crime
tt0125022;Heartbreakers ;Romance
tt3450650;Paul Blart: Mall Cop 2 ;Action
tt3450650;Paul Blart: Mall Cop 2 ;Comedy
tt3450650;Paul Blart: Mall Cop 2 ;Crime
tt0225071;Angel Eyes ;Drama
tt0225071;Angel Eyes ;Romance
tt0279889;Joe Somebody ;Comedy
tt0279889;Joe Somebody ;Drama
tt0142688;The Ninth Gate ;Mystery
tt0142688;The Ninth Gate ;Thriller
tt0116259;Extreme Measures ;Crime
tt0116259;Extreme Measures ;Drama
tt0116259;Extreme Measures ;Mystery
tt0202470;Rock Star ;Drama
tt0202470;Rock Star ;Music
tt0929632;Precious ;Drama
tt0118158;White Squall ;Adventure
tt0118158;White Squall ;Drama
tt0084787;The Thing ;Horror
tt0084787;The Thing ;Mystery
tt0084787;The Thing ;Sci-Fi
tt1411250;Riddick ;Action
tt1411250;Riddick ;Sci-Fi
tt1411250;Riddick ;Thriller
tt0119210;Switchback ;Crime
tt0119210;Switchback ;Mystery
tt0119210;Switchback ;Thriller
tt0193560;Texas Rangers ;Action
tt0193560;Texas Rangers ;Adventure
tt0193560;Texas Rangers ;Drama
tt0970411;City of Ember ;Adventure
tt0970411;City of Ember ;Family
tt0970411;City of Ember ;Fantasy
tt1560747;The Master ;Drama
tt0437954;Virgin Territory ;Adventure
tt0437954;Virgin Territory ;Comedy
tt0437954;Virgin Territory ;History
tt0469903;The Express ;Biography
tt0469903;The Express ;Drama
tt0469903;The Express ;Sport
tt2304933;The 5th Wave ;Action
tt2304933;The 5th Wave ;Adventure
tt2304933;The 5th Wave ;Sci-Fi
tt3076658;Creed ;Drama
tt3076658;Creed ;Sport
tt0840361;The Town ;Crime
tt0840361;The Town ;Drama
tt0840361;The Town ;Thriller
tt1586265;What to Expect When You're Expecting ;Comedy
tt1586265;What to Expect When You're Expecting ;Drama
tt1586265;What to Expect When You're Expecting ;Romance
tt0887883;Burn After Reading ;Comedy
tt0887883;Burn After Reading ;Drama
tt0410377;Nim's Island ;Adventure
tt0410377;Nim's Island ;Comedy
tt0410377;Nim's Island ;Family
tt1979320;Rush ;Action
tt1979320;Rush ;Biography
tt1979320;Rush ;Drama
tt0175880;Magnolia ;Drama
tt1385867;Cop Out ;Action
tt1385867;Cop Out ;Comedy
tt1385867;Cop Out ;Crime
tt1292566;How to Be Single ;Comedy
tt1292566;How to Be Single ;Romance
tt1564349;Dolphin Tale ;Drama
tt1564349;Dolphin Tale ;Family
tt1099212;Twilight ;Drama
tt1099212;Twilight ;Fantasy
tt1099212;Twilight ;Romance
tt0251160;John Q ;Crime
tt0251160;John Q ;Drama
tt0251160;John Q ;Thriller
tt0181316;Blue Streak ;Action
tt0181316;Blue Streak ;Comedy
tt0181316;Blue Streak ;Crime
tt1723121;We're the Millers ;Comedy
tt1723121;We're the Millers ;Crime
tt0972558;Obitaemyy ostrov ;Action
tt0972558;Obitaemyy ostrov ;Adventure
tt0972558;Obitaemyy ostrov ;Sci-Fi
tt0118771;Breakdown ;Action
tt0118771;Breakdown ;Crime
tt0118771;Breakdown ;Drama
tt0086006;Never Say Never Again ;Action
tt0086006;Never Say Never Again ;Adventure
tt0086006;Never Say Never Again ;Thriller
tt1231587;Hot Tub Time Machine ;Comedy
tt1231587;Hot Tub Time Machine ;Sci-Fi
tt2978462;Dolphin Tale 2 ;Drama
tt2978462;Dolphin Tale 2 ;Family
tt0184858;Reindeer Games ;Action
tt0184858;Reindeer Games ;Adventure
tt0184858;Reindeer Games ;Crime
tt0266465;A Man Apart ;Action
tt0266465;A Man Apart ;Crime
tt0266465;A Man Apart ;Drama
tt1243974;Aloha ;Comedy
tt1243974;Aloha ;Drama
tt1243974;Aloha ;Romance
tt0116410;Ghosts of Mississippi ;Drama
tt0116410;Ghosts of Mississippi ;History
tt0120834;Snow Falling on Cedars ;Drama
tt0120834;Snow Falling on Cedars ;Mystery
tt0120834;Snow Falling on Cedars ;Romance
tt1161864;The Rite ;Drama
tt1161864;The Rite ;Horror
tt1161864;The Rite ;Mystery
tt0119177;Gattaca ;Drama
tt0119177;Gattaca ;Sci-Fi
tt0119177;Gattaca ;Thriller
tt0141399;Isn't She Great ;Biography
tt0141399;Isn't She Great ;Comedy
tt0141399;Isn't She Great ;Romance
tt0482603;Space Chimps ;Adventure
tt0482603;Space Chimps ;Animation
tt0482603;Space Chimps ;Comedy
tt0325537;Head of State ;Comedy
tt1119646;The Hangover ;Comedy
tt2888046;Ip Man 3 ;Action
tt2888046;Ip Man 3 ;Biography
tt2888046;Ip Man 3 ;Drama
tt0145660;Austin Powers: The Spy Who Shagged Me ;Action
tt0145660;Austin Powers: The Spy Who Shagged Me ;Adventure
tt0145660;Austin Powers: The Spy Who Shagged Me ;Comedy
tt0096895;Batman ;Action
tt0096895;Batman ;Adventure
tt1316616;There Be Dragons ;Biography
tt1316616;There Be Dragons ;Drama
tt1316616;There Be Dragons ;War
tt0104714;Lethal Weapon 3 ;Action
tt0104714;Lethal Weapon 3 ;Crime
tt0104714;Lethal Weapon 3 ;Thriller
tt0878804;The Blind Side ;Biography
tt0878804;The Blind Side ;Drama
tt0878804;The Blind Side ;Sport
tt0227538;Spy Kids ;Action
tt0227538;Spy Kids ;Adventure
tt0227538;Spy Kids ;Comedy
tt1499658;Horrible Bosses ;Comedy
tt1499658;Horrible Bosses ;Crime
tt1403865;True Grit ;Adventure
tt1403865;True Grit ;Drama
tt1403865;True Grit ;Western
tt0458352;The Devil Wears Prada ;Comedy
tt0458352;The Devil Wears Prada ;Drama
tt0458352;The Devil Wears Prada ;Romance
tt0079945;Star Trek: The Motion Picture ;Adventure
tt0079945;Star Trek: The Motion Picture ;Mystery
tt0079945;Star Trek: The Motion Picture ;Sci-Fi
tt2024432;Identity Thief ;Comedy
tt2024432;Identity Thief ;Crime
tt0101540;Cape Fear ;Crime
tt0101540;Cape Fear ;Thriller
tt0478087;21 ;Crime
tt0478087;21 ;Drama
tt0478087;21 ;Thriller
tt3152624;Trainwreck ;Comedy
tt3152624;Trainwreck ;Romance
tt0372237;Guess Who ;Comedy
tt0372237;Guess Who ;Romance
tt0116209;The English Patient ;Drama
tt0116209;The English Patient ;Romance
tt0116209;The English Patient ;War
tt0119488;L.A. Confidential ;Crime
tt0119488;L.A. Confidential ;Drama
tt0119488;L.A. Confidential ;Mystery
tt0405325;Sky High ;Adventure
tt0405325;Sky High ;Comedy
tt0405325;Sky High ;Family
tt0119360;In & Out ;Comedy
tt0114508;Species ;Action
tt0114508;Species ;Horror
tt0114508;Species ;Sci-Fi
tt0087800;A Nightmare on Elm Street ;Horror
tt0209958;The Cell ;Horror
tt0209958;The Cell ;Sci-Fi
tt0209958;The Cell ;Thriller
tt0120744;The Man in the Iron Mask ;Action
tt0120744;The Man in the Iron Mask ;Adventure
tt1028576;Secretariat ;Biography
tt1028576;Secretariat ;Drama
tt1028576;Secretariat ;Family
tt0453556;TMNT ;Action
tt0453556;TMNT ;Adventure
tt0453556;TMNT ;Animation
tt0316465;Radio ;Biography
tt0316465;Radio ;Drama
tt0316465;Radio ;Sport
tt1632708;Friends with Benefits ;Comedy
tt1632708;Friends with Benefits ;Romance
tt4438848;Neighbors 2: Sorority Rising ;Comedy
tt2140373;Saving Mr. Banks ;Biography
tt2140373;Saving Mr. Banks ;Comedy
tt2140373;Saving Mr. Banks ;Drama
tt0104797;Malcolm X ;Biography
tt0104797;Malcolm X ;Drama
tt0104797;Malcolm X ;History
tt1758830;This Is 40 ;Comedy
tt0976238;Old Dogs ;Comedy
tt0976238;Old Dogs ;Family
tt0834001;Underworld: Rise of the Lycans ;Action
tt0834001;Underworld: Rise of the Lycans ;Adventure
tt0834001;Underworld: Rise of the Lycans ;Fantasy
tt0762114;License to Wed ;Comedy
tt0762114;License to Wed ;Romance
tt0437863;The Benchwarmers ;Comedy
tt0437863;The Benchwarmers ;Romance
tt0437863;The Benchwarmers ;Sport
tt0417001;Must Love Dogs ;Comedy
tt0417001;Must Love Dogs ;Romance
tt0119008;Donnie Brasco ;Biography
tt0119008;Donnie Brasco ;Crime
tt0119008;Donnie Brasco ;Drama
tt0120804;Resident Evil ;Action
tt0120804;Resident Evil ;Horror
tt0120804;Resident Evil ;Sci-Fi
tt0084516;Poltergeist ;Fantasy
tt0084516;Poltergeist ;Horror
tt0335245;The Ladykillers ;Comedy
tt0335245;The Ladykillers ;Crime
tt0335245;The Ladykillers ;Thriller
tt0467197;Max Payne ;Action
tt0467197;Max Payne ;Crime
tt0467197;Max Payne ;Drama
tt1637688;In Time ;Action
tt1637688;In Time ;Sci-Fi
tt1637688;In Time ;Thriller
tt1212436;The Back-up Plan ;Comedy
tt1212436;The Back-up Plan ;Romance
tt0491152;Something Borrowed ;Comedy
tt0491152;Something Borrowed ;Drama
tt0491152;Something Borrowed ;Romance
tt0265087;Black Knight ;Adventure
tt0265087;Black Knight ;Comedy
tt0265087;Black Knight ;Fantasy
tt0074174;The Bad News Bears ;Comedy
tt0074174;The Bad News Bears ;Drama
tt0074174;The Bad News Bears ;Family
tt0111301;Street Fighter ;Action
tt0111301;Street Fighter ;Adventure
tt0111301;Street Fighter ;Comedy
tt0253474;The Pianist ;Biography
tt0253474;The Pianist ;Drama
tt0253474;The Pianist ;War
tt0762121;The Nativity Story ;Drama
tt0762121;The Nativity Story ;Family
tt0762121;The Nativity Story ;Fantasy
tt0397065;House of Wax ;Horror
tt0376541;Closer ;Drama
tt0376541;Closer ;Romance
tt1616195;J. Edgar ;Biography
tt1616195;J. Edgar ;Crime
tt1616195;J. Edgar ;Drama
tt0790686;Mirrors ;Horror
tt0790686;Mirrors ;Mystery
tt0238546;Queen of the Damned ;Drama
tt0238546;Queen of the Damned ;Fantasy
tt0238546;Queen of the Damned ;Horror
tt0100403;Predator 2 ;Action
tt0100403;Predator 2 ;Horror
tt0100403;Predator 2 ;Sci-Fi
tt0880578;Untraceable ;Crime
tt0880578;Untraceable ;Drama
tt0880578;Untraceable ;Thriller
tt0124298;Blast from the Past ;Comedy
tt0124298;Blast from the Past ;Drama
tt0124298;Blast from the Past ;Romance
tt0080745;Flash Gordon ;Action
tt0080745;Flash Gordon ;Adventure
tt0080745;Flash Gordon ;Sci-Fi
tt0300051;Jersey Girl ;Comedy
tt0300051;Jersey Girl ;Drama
tt0300051;Jersey Girl ;Romance
tt1712170;Alex Cross ;Action
tt1712170;Alex Cross ;Crime
tt1712170;Alex Cross ;Mystery
tt0119668;Midnight in the Garden of Good and Evil ;Crime
tt0119668;Midnight in the Garden of Good and Evil ;Drama
tt0119668;Midnight in the Garden of Good and Evil ;Mystery
tt3276924;Heist ;Action
tt3276924;Heist ;Crime
tt3276924;Heist ;Thriller
tt1415283;Nanny McPhee Returns ;Comedy
tt1415283;Nanny McPhee Returns ;Family
tt1415283;Nanny McPhee Returns ;Fantasy
tt0104427;Hoffa ;Biography
tt0104427;Hoffa ;Crime
tt0104427;Hoffa ;Drama
tt0443701;The X Files: I Want to Believe ;Drama
tt0443701;The X Files: I Want to Believe ;Mystery
tt0443701;The X Files: I Want to Believe ;Sci-Fi
tt0327679;Ella Enchanted ;Comedy
tt0327679;Ella Enchanted ;Family
tt0327679;Ella Enchanted ;Fantasy
tt3322364;Concussion ;Biography
tt3322364;Concussion ;Drama
tt3322364;Concussion ;Sport
tt1600195;Abduction ;Action
tt1600195;Abduction ;Mystery
tt1600195;Abduction ;Thriller
tt0361089;Valiant ;Adventure
tt0361089;Valiant ;Animation
tt0361089;Valiant ;Comedy
tt0185014;Wonder Boys ;Comedy
tt0185014;Wonder Boys ;Drama
tt0426592;Superhero Movie ;Action
tt0426592;Superhero Movie ;Comedy
tt0426592;Superhero Movie ;Sci-Fi
tt1235522;Broken City ;Crime
tt1235522;Broken City ;Drama
tt1235522;Broken City ;Thriller
tt0257516;Cursed ;Comedy
tt0257516;Cursed ;Horror
tt1547234;Premium Rush ;Action
tt1547234;Premium Rush ;Crime
tt1547234;Premium Rush ;Thriller
tt2967224;Hot Pursuit ;Action
tt2967224;Hot Pursuit ;Comedy
tt2967224;Hot Pursuit ;Crime
tt0240510;The Four Feathers ;Adventure
tt0240510;The Four Feathers ;Drama
tt0240510;The Four Feathers ;Romance
tt1904996;Parker ;Action
tt1904996;Parker ;Crime
tt1904996;Parker ;Romance
tt0360201;Wimbledon ;Comedy
tt0360201;Wimbledon ;Romance
tt0360201;Wimbledon ;Sport
tt0492389;Furry Vengeance ;Comedy
tt0492389;Furry Vengeance ;Family
tt1438173;Bait ;Action
tt1438173;Bait ;Horror
tt1438173;Bait ;Sci-Fi
tt0085811;Krull ;Action
tt0085811;Krull ;Adventure
tt0085811;Krull ;Fantasy
tt0891527;Lions for Lambs ;Drama
tt0891527;Lions for Lambs ;Thriller
tt0891527;Lions for Lambs ;War
tt0099587;Flight of the Intruder ;Action
tt0099587;Flight of the Intruder ;Drama
tt0099587;Flight of the Intruder ;Thriller
tt0841046;Walk Hard: The Dewey Cox Story ;Comedy
tt0841046;Walk Hard: The Dewey Cox Story ;Music
tt0120824;The Shipping News ;Drama
tt0244000;American Outlaws ;Action
tt0244000;American Outlaws ;Western
tt0962736;The Young Victoria ;Biography
tt0962736;The Young Victoria ;Drama
tt0962736;The Young Victoria ;History
tt0365929;Whiteout ;Action
tt0365929;Whiteout ;Crime
tt0365929;Whiteout ;Mystery
tt0478304;The Tree of Life ;Drama
tt0478304;The Tree of Life ;Fantasy
tt0120724;Knock Off ;Action
tt0120724;Knock Off ;Comedy
tt0120724;Knock Off ;Thriller
tt1742334;Sabotage ;Action
tt1742334;Sabotage ;Crime
tt1742334;Sabotage ;Drama
tt0304711;The Order ;Action
tt0304711;The Order ;Mystery
tt0304711;The Order ;Thriller
tt0450314;Punisher: War Zone ;Action
tt0450314;Punisher: War Zone ;Crime
tt0450314;Punisher: War Zone ;Drama
tt0383060;Zoom ;Action
tt0383060;Zoom ;Adventure
tt0383060;Zoom ;Family
tt3488710;The Walk ;Adventure
tt3488710;The Walk ;Biography
tt3488710;The Walk ;Drama
tt0120479;Warriors of Virtue ;Action
tt0120479;Warriors of Virtue ;Adventure
tt0120479;Warriors of Virtue ;Fantasy
tt0401445;A Good Year ;Comedy
tt0401445;A Good Year ;Drama
tt0401445;A Good Year ;Romance
tt0105211;Radio Flyer ;Drama
tt0106469;Blood In, Blood Out ;Crime
tt0106469;Blood In, Blood Out ;Drama
tt0120152;Smilla's Sense of Snow ;Action
tt0120152;Smilla's Sense of Snow ;Drama
tt0120152;Smilla's Sense of Snow ;Sci-Fi
tt0280665;Femme Fatale ;Crime
tt0280665;Femme Fatale ;Drama
tt0280665;Femme Fatale ;Mystery
tt0081059;Lion of the Desert ;Biography
tt0081059;Lion of the Desert ;Drama
tt0081059;Lion of the Desert ;History
tt0113362;The Horseman on the Roof ;Adventure
tt0113362;The Horseman on the Roof ;Drama
tt0113362;The Horseman on the Roof ;Romance
tt0134154;Ride with the Devil ;Drama
tt0134154;Ride with the Devil ;Romance
tt0134154;Ride with the Devil ;War
tt1164999;Biutiful ;Drama
tt0416496;Bandidas ;Action
tt0416496;Bandidas ;Comedy
tt0416496;Bandidas ;Crime
tt0490087;Black Water Transit ;Crime
tt0490087;Black Water Transit ;Drama
tt1790864;The Maze Runner ;Action
tt1790864;The Maze Runner ;Mystery
tt1790864;The Maze Runner ;Sci-Fi
tt2358925;Unfinished Business ;Comedy
tt0106226;The Age of Innocence ;Drama
tt0106226;The Age of Innocence ;Romance
tt0414993;The Fountain ;Drama
tt0414993;The Fountain ;Sci-Fi
tt0163579;Chill Factor ;Action
tt0163579;Chill Factor ;Adventure
tt0163579;Chill Factor ;Comedy
tt1656186;Stolen ;Action
tt1656186;Stolen ;Crime
tt1656186;Stolen ;Drama
tt0876563;Ponyo ;Adventure
tt0876563;Ponyo ;Animation
tt0876563;Ponyo ;Family
tt2726560;The Longest Ride ;Drama
tt2726560;The Longest Ride ;Romance
tt0138304;The Astronaut's Wife ;Drama
tt0138304;The Astronaut's Wife ;Sci-Fi
tt0138304;The Astronaut's Wife ;Thriller
tt0167203;I Dreamed of Africa ;Adventure
tt0167203;I Dreamed of Africa ;Drama
tt0167203;I Dreamed of Africa ;Romance
tt1540128;Playing for Keeps ;Comedy
tt1540128;Playing for Keeps ;Romance
tt1540128;Playing for Keeps ;Sport
tt2304771;Mandela: Long Walk to Freedom ;Biography
tt2304771;Mandela: Long Walk to Freedom ;Drama
tt2304771;Mandela: Long Walk to Freedom ;History
tt0082979;Reds ;Biography
tt0082979;Reds ;Drama
tt0082979;Reds ;History
tt0104257;A Few Good Men ;Drama
tt0104257;A Few Good Men ;Thriller
tt0242445;Exit Wounds ;Action
tt0242445;Exit Wounds ;Comedy
tt0242445;Exit Wounds ;Crime
tt0208003;Big Momma's House ;Action
tt0208003;Big Momma's House ;Comedy
tt0208003;Big Momma's House ;Crime
tt3148834;Thunder and the House of Magic ;Adventure
tt3148834;Thunder and the House of Magic ;Animation
tt3148834;Thunder and the House of Magic ;Comedy
tt1093357;The Darkest Hour ;Action
tt1093357;The Darkest Hour ;Adventure
tt1093357;The Darkest Hour ;Horror
tt1800741;Step Up Revolution ;Drama
tt1800741;Step Up Revolution ;Music
tt1800741;Step Up Revolution ;Romance
tt0417148;Snakes on a Plane ;Action
tt0417148;Snakes on a Plane ;Adventure
tt0417148;Snakes on a Plane ;Crime
tt0204626;The Watcher ;Crime
tt0204626;The Watcher ;Horror
tt0204626;The Watcher ;Mystery
tt0330793;The Punisher ;Action
tt0330793;The Punisher ;Crime
tt0330793;The Punisher ;Drama
tt0380389;Goal! The Dream Begins ;Drama
tt0380389;Goal! The Dream Begins ;Romance
tt0380389;Goal! The Dream Begins ;Sport
tt1656190;Safe ;Action
tt1656190;Safe ;Crime
tt1656190;Safe ;Thriller
tt0120797;Pushing Tin ;Comedy
tt0120797;Pushing Tin ;Drama
tt0120797;Pushing Tin ;Romance
tt0086190;Star Wars: Episode VI - Return of the Jedi ;Action
tt0086190;Star Wars: Episode VI - Return of the Jedi ;Adventure
tt0086190;Star Wars: Episode VI - Return of the Jedi ;Fantasy
tt0483607;Doomsday ;Action
tt0483607;Doomsday ;Sci-Fi
tt0483607;Doomsday ;Thriller
tt0976051;The Reader ;Drama
tt0976051;The Reader ;Romance
tt1655460;Wanderlust ;Comedy
tt0319343;Elf ;Comedy
tt0319343;Elf ;Family
tt0319343;Elf ;Fantasy
tt0117333;Phenomenon ;Drama
tt0117333;Phenomenon ;Fantasy
tt0117333;Phenomenon ;Romance
tt0281373;Snow Dogs ;Adventure
tt0281373;Snow Dogs ;Comedy
tt0281373;Snow Dogs ;Family
tt0096061;Scrooged ;Comedy
tt0096061;Scrooged ;Drama
tt0096061;Scrooged ;Fantasy
tt0457510;Nacho Libre ;Comedy
tt0457510;Nacho Libre ;Family
tt0457510;Nacho Libre ;Sport
tt1478338;Bridesmaids ;Comedy
tt1478338;Bridesmaids ;Romance
tt1245492;This Is the End ;Comedy
tt1245492;This Is the End ;Fantasy
tt0145531;Stigmata ;Horror
tt0203019;Men of Honor ;Biography
tt0203019;Men of Honor ;Drama
tt1135084;Takers ;Action
tt1135084;Takers ;Crime
tt1135084;Takers ;Thriller
tt1931435;The Big Wedding ;Comedy
tt1464174;Big Mommas: Like Father, Like Son ;Action
tt1464174;Big Mommas: Like Father, Like Son ;Comedy
tt1464174;Big Mommas: Like Father, Like Son ;Crime
tt0945513;Source Code ;Mystery
tt0945513;Source Code ;Sci-Fi
tt0945513;Source Code ;Thriller
tt0106246;Alive ;Adventure
tt0106246;Alive ;Biography
tt0106246;Alive ;Drama
tt0481369;The Number 23 ;Mystery
tt0481369;The Number 23 ;Thriller
tt1981107;The Young and Prodigious T.S. Spivet ;Action
tt1981107;The Young and Prodigious T.S. Spivet ;Adventure
tt1981107;The Young and Prodigious T.S. Spivet ;Drama
tt0078723;1941 ;Action
tt0078723;1941 ;Comedy
tt0078723;1941 ;War
tt0418647;Dreamer: Inspired by a True Story ;Drama
